"whale_index","Sr_DIV_Ca","row_number","millimeters","no_trend","nt_sd"
"SMP_210151",0.00100146039948291,1210,193.7818,-1.06111322369931e-05,-0.0756865632694097
"SMP_210151",0.00102831120286125,1211,193.942,1.67943170303502e-05,0.119789680318255
"SMP_210151",0.00107090925219589,1212,194.1022,5.99512371123208e-05,0.427617241915258
"SMP_210151",0.00118191886981213,1213,194.2624,0.000171523974066219,1.22343778453017
"SMP_210151",0.0012318720969597,1214,194.4226,0.000222044592873798,1.58378877501723
"SMP_210151",0.00112078302622543,1215,194.5828,0.000111527209853901,0.795495809150334
"SMP_210151",0.00110331929283029,1216,194.743,9.46394839595303e-05,0.675039866670918
"SMP_210151",0.0010530419891257,1217,194.9032,4.49425312741161e-05,0.320563881477905
"SMP_210151",0.00099644166868039,1218,195.0634,-1.10730709016033e-05,-0.0789814567062967
"SMP_210151",0.00116124246625322,1219,195.2236,0.000154316835923261,1.10070355403947
"SMP_210151",0.00100094825537778,1220,195.3838,-5.38385098567675e-06,-0.0384016680934295
"SMP_210151",0.00105788872218179,1221,195.544,5.21545782313007e-05,0.372005616076586
"SMP_210151",0.00102667616637,1222,195.7042,2.15444470109793e-05,0.153671174327294
"SMP_210151",0.00103292612251338,1223,195.8644,2.84013136563428e-05,0.202579496228603
"SMP_210151",0.00105543746268864,1224,196.0246,5.15240739761139e-05,0.367508386267738
"SMP_210151",0.00109376784795977,1225,196.1848,9.04704127663138e-05,0.645302920264766
"SMP_210151",0.00108090026393462,1226,196.345,7.82233393667889e-05,0.557947596156495
"SMP_210151",0.00114960377749038,1227,196.5052,0.000147551944386766,1.05245126768094
"SMP_210151",0.00113057882435777,1228,196.6654,0.000129156687288979,0.921242480617206
"SMP_210151",0.00118182861758191,1229,196.8256,0.000181040804850566,1.29131896810195
"SMP_210151",0.00110799245824196,1230,196.9858,0.000107843621882697,0.769221693644638
"SMP_210151",0.000970761218370887,1231,197.146,-2.87439658496326e-05,-0.205023548976943
"SMP_210151",0.00101677231543691,1232,197.3062,1.79154828538078e-05,0.127786676881618
"SMP_210151",0.00102543064736385,1233,197.4664,2.72268896488557e-05,0.194202622303886
"SMP_210151",0.00105971492134259,1234,197.6266,6.2168985458428e-05,0.443435888480427
"SMP_210151",0.00110466747854568,1235,197.7868,0.000107784135187066,0.768797389861404
"SMP_210151",0.00108493198909844,1236,197.947,8.87160326921281e-05,0.632789364169354
"SMP_210151",0.00104705708437048,1237,198.1072,5.15133330752432e-05,0.367431774097126
"SMP_210151",0.00111372655064658,1238,198.2674,0.000118859846353193,0.847797678916927
"SMP_210151",0.00108559547814953,1239,198.4276,9.14106864808035e-05,0.652009658470722
"SMP_210151",0.00113821617415881,1240,198.5878,0.000144718184469558,1.03223876401273
"SMP_210151",0.00115520790184143,1241,198.748,0.000162401627218492,1.15837035662187
"SMP_210151",0.000973447172513578,1242,198.9082,-1.86624502241863e-05,-0.133114609082975
"SMP_210151",0.000939389601097184,1243,199.0684,-5.20184092045341e-05,-0.371034356325079
"SMP_210151",0.000924052395510979,1244,199.2286,-6.66490180717997e-05,-0.475390845243558
"SMP_210151",0.00105791226769858,1245,199.3888,6.79224588496508e-05,0.484473981128592
"SMP_210151",0.00112410635699313,1246,199.549,0.000134833184624976,0.96173152223632
"SMP_210151",0.0011183404755687,1247,199.7092,0.000129788995160275,0.92575257517052
"SMP_210151",0.00104275306285266,1248,199.8694,5.492835361493e-05,0.391790265007478
"SMP_210151",0.00110771150695158,1249,200.0296,0.00012061867182752,0.860342942944304
"SMP_210151",0.0010443699210375,1250,200.1898,5.80140867021193e-05,0.413800030536727
"SMP_210151",0.00108033827276591,1251,200.35,9.47245896262198e-05,0.675646904193646
"SMP_210151",0.00115169945884648,1252,200.5102,0.000166833101041523,1.18997895562832
"SMP_210151",0.000993263281205106,1253,200.6704,9.1494466059321e-06,0.0652607237336815
"SMP_210151",0.00103015556041365,1254,200.8306,4.67994706233375e-05,0.333808967337105
"SMP_210151",0.000938703217080338,1255,200.9908,-4.38898825660247e-05,-0.313055600432488
"SMP_210151",0.00115236942165531,1256,201.151,0.000170544581220011,1.21645201930131
"SMP_210151",0.00106502923543939,1257,201.3112,8.39779470142748e-05,0.598993779172069
"SMP_210151",0.00110554796640848,1258,201.4714,0.000125275546524702,0.893559270244151
"SMP_210151",0.00109553374977581,1259,201.6316,0.000116045538696519,0.827723923378011
"SMP_210151",0.00104503642992971,1260,201.7918,6.63377916501049e-05,0.473170944696603
"SMP_210151",0.00103517201236142,1261,201.952,5.72683346086896e-05,0.408480766603149
"SMP_210151",0.0011186514770819,1262,202.1122,0.000141548171315264,1.00962784975695
"SMP_210151",0.00104592146353454,1263,202.2724,6.96239649452328e-05,0.496610400304256
"SMP_210151",0.0010171558149653,1264,202.4326,4.16695824765804e-05,0.297218752917672
"SMP_210151",0.000989670325673496,1265,202.5928,1.50008419406312e-05,0.106997269214669
"SMP_210151",0.00100216945419616,1266,202.753,2.83222256064438e-05,0.202015380867598
"SMP_210151",0.00114315120386249,1267,202.9132,0.000170131760535229,1.21350747218043
"SMP_210151",0.000995374753633922,1268,203.0734,2.31886494204375e-05,0.165398860582803
"SMP_210151",0.00100639373496684,1269,203.2336,3.50465474504772e-05,0.249978293714732
"SMP_210151",0.00115573953680604,1270,203.3938,0.000185236867302169,1.3212484364313
"SMP_210151",0.00111041260835119,1271,203.554,0.00014076008190718,1.00400660430315
"SMP_210151",0.00116878585004523,1272,203.7142,0.000199989115440491,1.42647254797282
"SMP_210151",0.00111645647710075,1273,203.8744,0.000148521206846691,1.05936477538768
"SMP_210151",0.00123020953005145,1274,204.0346,0.000263141420391501,1.87692220947267
"SMP_210151",0.00111453587430547,1275,204.1948,0.000148340645215087,1.058076874243
"SMP_210151",0.00103481743184182,1276,204.355,6.95008270284732e-05,0.495732088214695
"SMP_210151",0.0010995371088425,1277,204.5152,0.00013510489574568,0.963669569983621
"SMP_210151",0.00126947694993466,1278,204.6754,0.000305934919725876,2.18215758139641
"SMP_210151",0.00107832538670997,1279,204.8356,0.000115679354292741,0.82511202123357
"SMP_210151",0.00120145418713904,1280,204.9958,0.00023970999114891,1.70979166088904
"SMP_210151",0.00106235655466099,1281,205.156,0.00010152005746552,0.724117283704263
"SMP_210151",0.00125386256741835,1282,205.3162,0.00029393965511712,2.0965983466732
"SMP_210151",0.0011280729710064,1283,205.4764,0.000169069553431004,1.20593101347615
"SMP_210151",0.00116944149998821,1284,205.6366,0.000211363510702265,1.50760327628758
"SMP_210151",0.00116728830016814,1285,205.7968,0.000210141696467277,1.49888837967386
"SMP_210151",0.00118198820027172,1286,205.957,0.000225778963183588,1.6104251082954
"SMP_210151",0.00115302037716625,1287,206.1172,0.000197754511450515,1.41053367429827
"SMP_210151",0.0011982607860738,1288,206.2774,0.000243944320222156,1.73999407549928
"SMP_210151",0.00132968004066554,1289,206.4376,0.000376319026901695,2.68418988689835
"SMP_210151",0.00131704846264009,1290,206.5978,0.000364648976919756,2.60095032710511
"SMP_210151",0.00122423393215658,1291,206.758,0.000272802074167503,1.94582924662109
"SMP_210151",0.00127183447049144,1292,206.9182,0.000321376363653382,2.29229755484013
"SMP_210151",0.00124840808994873,1293,207.0784,0.000298929881413466,2.13219238790005
"SMP_210151",0.00119415049290489,1294,207.2386,0.000245658353556223,1.75221984834683
"SMP_210151",0.00119676479329319,1295,207.3988,0.000249264917746923,1.77794457241095
"SMP_210151",0.00124007769309004,1296,207.559,0.000293576299694007,2.09400662294321
"SMP_210151",0.00124586998141892,1297,207.7192,0.000300373312252975,2.14248802055447
"SMP_210151",0.00129645066753143,1298,207.8794,0.000351964988407434,2.51047859632227
"SMP_210151",0.0012888219393257,1299,208.0396,0.000345353539787538,2.46332078006891
"SMP_210151",0.00120000364975419,1300,208.1998,0.000257558843077769,1.83710307597916
"SMP_210151",0.00125078942477597,1301,208.36,0.000309374547969214,2.20669159292772
"SMP_210151",0.00120993565376134,1302,208.5202,0.000269557067564184,1.92268342277247
"SMP_210151",0.00121335925474441,1303,208.6804,0.000274023343628814,1.95454025749986
"SMP_210151",0.00121361972475244,1304,208.8406,0.000275332896922382,1.96388097496474
"SMP_210151",0.00118766708654038,1305,209.0008,0.000250435773931843,1.78629599794595
"SMP_210151",0.00123333548417842,1306,209.161,0.000297166142459426,2.11961207724571
"SMP_210151",0.00110385869876146,1307,209.3212,0.000168757807332036,1.20370740620065
"SMP_210151",0.00119118988165249,1308,209.4814,0.000257163943644688,1.83428635668291
"SMP_210151",0.00115086188969058,1309,209.6416,0.000217917431968462,1.55435076425569
"SMP_210151",0.00123372381085035,1310,209.8018,0.000301867384009998,2.15314486226008
"SMP_210151",0.00123696611300478,1311,209.962,0.000306204291374298,2.18407894227063
"SMP_210151",0.00121933072733955,1312,210.1222,0.000289670108979059,2.06614473751136
"SMP_210151",0.00116697078643853,1313,210.2824,0.000238417993140169,1.70057616089823
"SMP_210151",0.00124106534312531,1314,210.4426,0.000313627020413231,2.23702341968259
"SMP_210151",0.0010700260712947,1315,210.6028,0.000143708888425082,1.02503970671877
"SMP_210151",0.00122051678141714,1316,210.763,0.00029532743137817,2.10649700908168
"SMP_210151",0.00126279171391512,1317,210.9232,0.000338736913427016,2.41612603228132
"SMP_210151",0.00124560334931355,1318,211.0834,0.000322689838828535,2.30166624610952
"SMP_210151",0.00117997641758528,1319,211.2436,0.000258210961287607,1.84175447274302
"SMP_210151",0.0011906044342305,1320,211.4038,0.000269993820036426,1.92579866937247
"SMP_210151",0.00125736485999939,1321,211.564,0.000337915899557198,2.41026994484265
"SMP_210151",0.00149483345525637,1322,211.7242,0.000576552983946363,4.11240882904962
"SMP_210151",0.00123760993560956,1323,211.8844,0.000320504812544059,2.28608099785969
"SMP_210151",0.0011967490132854,1324,212.0446,0.000280826121308734,2.00306277628291
"SMP_210151",0.00132427871218262,1325,212.2048,0.000409544957871151,2.9211821767256
"SMP_210151",0.00133075446781679,1326,212.365,0.000417216781478886,2.97590338365339
"SMP_210151",0.00133385663573426,1327,212.5252,0.000421521971410315,3.00661123111532
"SMP_210151",0.00132017673316147,1328,212.6854,0.000409052068623899,2.91766652049178
"SMP_210151",0.0012912185648338,1329,212.8456,0.00038131090158702,2.71979568567321
"SMP_210151",0.00135489817290459,1330,213.0058,0.000446214536185056,3.18273714533133
"SMP_210151",0.0013435539338297,1331,213.166,0.00043610137260586,3.11060246846601
"SMP_210151",0.00135141649151382,1332,213.3262,0.000445202078486173,3.17551553674398
"SMP_210151",0.00135988504799374,1333,213.4864,0.000454915879594767,3.24480166057806
"SMP_210151",0.00145138729408173,1334,213.6466,0.00054767049047596,3.90639719705762
"SMP_210151",0.0013864936340873,1335,213.8068,0.000484036339171271,3.45251064553327
"SMP_210151",0.00147957401833874,1336,213.967,0.000578383399740995,4.12546472900032
"SMP_210151",0.0012283288971519,1337,214.1272,0.000328412146233017,2.34248203953696
"SMP_210151",0.00140364704932239,1338,214.2874,0.000505011381174954,3.60212039576858
"SMP_210151",0.00147930282303026,1339,214.4476,0.000581955476478888,4.15094346265356
"SMP_210151",0.00150378387340709,1340,214.6078,0.000607732111008392,4.33480177641468
"SMP_210151",0.00140693283220708,1341,214.768,0.000512183940249713,3.65328047313739
"SMP_210151",0.00147479286200256,1342,214.9282,0.000581354150507181,4.14665435427317
"SMP_210151",0.00150274533637657,1343,215.0884,0.000610624139095857,4.35542989242814
"SMP_210151",0.00149195924699881,1344,215.2486,0.000601162921417466,4.28794538328926
"SMP_210151",0.0014676996671034,1345,215.4088,0.000578235594438139,4.12441047058978
"SMP_210151",0.00129495587147476,1346,215.569,0.00040683145667431,2.90182744855623
"SMP_210151",0.0013627199141539,1347,215.7292,0.000475942585899013,3.39477991940095
"SMP_210151",0.00143759821891772,1348,215.8894,0.000552175429621175,3.93852980590877
"SMP_210151",0.00139376793625948,1349,216.0496,0.000509707162066062,3.63561423125911
"SMP_210151",0.00147298413797382,1350,216.2098,0.000590292878760329,4.2104120764813
"SMP_210151",0.00134351991792098,1351,216.37,0.000462205697296241,3.29679811452494
"SMP_210151",0.00138820274567035,1352,216.5302,0.000508273110975217,3.62538550201564
"SMP_210151",0.00134415879448512,1353,216.6904,0.000465621316792439,3.32116087764291
"SMP_210151",0.00145846502200022,1354,216.8506,0.000581327296114877,4.14646280858165
"SMP_210151",0.00125015363219118,1355,217.0108,0.000374423276650069,2.67066797253916
"SMP_210151",0.00126810679844734,1356,217.171,0.000393791455519379,2.80881636826782
"SMP_210151",0.00116175083171683,1357,217.3312,0.000288858167402947,2.06035336048401
"SMP_210151",0.00138681578751833,1358,217.4914,0.000515353491551476,3.6758880931141
"SMP_210151",0.00128005053846204,1359,217.6516,0.000410026324307175,2.92461564361699
"SMP_210151",0.00130721321408602,1360,217.8118,0.000438634818940148,3.12867291014812
"SMP_210151",0.00134667344205262,1361,217.972,0.000479548626844732,3.42050091128896
"SMP_210151",0.00139498738067738,1362,218.1322,0.000529323930068505,3.77553575135685
"SMP_210151",0.00134219967888956,1363,218.2924,0.000478005401272739,3.40949346766419
"SMP_210151",0.00125804762015161,1364,218.4526,0.000395330347651898,2.81979290254817
"SMP_210151",0.00137026609245746,1365,218.6128,0.00050903368093193,3.63081045807725
"SMP_210151",0.00131027206309016,1366,218.773,0.000450532392127912,3.21353533629797
"SMP_210151",0.0012142602968386,1367,218.9332,0.000356021269760747,2.53941104089362
"SMP_210151",0.00134482472138905,1368,219.0934,0.000488094265248724,3.48145482151225
"SMP_210151",0.00116911625679237,1369,219.2536,0.000313902322374725,2.23898708000286
"SMP_210151",0.0012812098587848,1370,219.4138,0.000427520420606998,3.04939667516627
"SMP_210151",0.00131393853929814,1371,219.574,0.00046178159560936,3.29377310282592
"SMP_210151",0.00150819581889271,1372,219.7342,0.000657579391674161,4.69035001364849
"SMP_210151",0.0011188944816638,1373,219.8944,0.000269826616628709,1.92460604911156
"SMP_210151",0.00126378860643995,1374,220.0546,0.000416277373033547,2.96920281719677
"SMP_210151",0.0010102891276765,1375,220.2148,0.00016434261907604,1.17221496808751
"SMP_210151",0.00097206199894986,1376,220.375,0.000127688332064627,0.910769068533766
"SMP_210151",0.00126494215831373,1377,220.5352,0.000422149473785018,3.01108704925837
"SMP_210151",0.00117009959263244,1378,220.6954,0.000328896054833557,2.34593363905465
"SMP_210151",0.00124401313485761,1379,220.8556,0.000404406931893881,2.88453391718806
"SMP_210151",0.00120657797293956,1380,221.0158,0.000368577316648334,2.62897019593439
"SMP_210151",0.00137458767906871,1381,221.176,0.000538200805019357,3.83885228936587
"SMP_210151",0.0011511231999536,1382,221.3362,0.000316358367447507,2.25650543776543
"SMP_210151",0.00104933847155931,1383,221.4964,0.000216203963629868,1.54212902138012
"SMP_210151",0.00103914516808231,1384,221.6566,0.000207649291494939,1.48111067580413
"SMP_210151",0.00094931906270164,1385,221.8168,0.000119470147953789,0.852150808222566
"SMP_210151",0.00102852443434947,1386,221.977,0.000200330835670592,1.42890995325986
"SMP_210151",0.0011224964046094,1387,222.1372,0.000295966499960966,2.1110553261062
"SMP_210151",0.00102102235443168,1388,222.2974,0.00019616454550718,1.39919284324662
"SMP_210151",0.000929479043586714,1389,222.4576,0.000106301755811657,0.758223947001555
"SMP_210151",0.0010989677177566,1390,222.6178,0.000277479400288517,1.97919144883317
"SMP_210151",0.000931313623927006,1391,222.778,0.000111522749655443,0.795463995665661
"SMP_210151",0.00105898849721593,1392,222.9382,0.000240903562762454,1.71830510991855
"SMP_210151",0.000995443184594383,1393,223.0984,0.000179072710312569,1.27728103996729
"SMP_210151",0.000850253144890026,1394,223.2586,3.56056748654781e-05,0.253966410300783
"SMP_210151",0.000741643975882826,1395,223.4188,-7.1271922066837e-05,-0.508364867986295
"SMP_210151",0.000662026185988638,1396,223.579,-0.000149149548336505,-1.06384657872982
"SMP_210151",0.000915453391923833,1397,223.7392,0.000106026436504866,0.756260162961612
"SMP_210151",0.00091584138164397,1398,223.8994,0.00010817184414485,0.771562821288332
"SMP_210151",0.000836188125269136,1399,224.0596,3.02846684355552e-05,0.216012996770482
"SMP_210151",0.000738675850258692,1400,224.2198,-6.54528394316428e-05,-0.466858800942562
"SMP_210151",0.000891621371330689,1401,224.38,8.92761589933282e-05,0.636784605561865
"SMP_210151",0.000837125581389754,1402,224.5402,3.65725803471109e-05,0.260863106268439
"SMP_210151",0.000758768012883819,1403,224.7004,-3.99842735746053e-05,-0.285197864289676
"SMP_210151",0.00078822396049831,1404,224.8606,-8.71936117852439e-06,-0.0621930315038871
"SMP_210151",0.00079906398218238,1405,225.0208,3.9378655566966e-06,0.0280878141886021
"SMP_210151",0.000659737903025989,1406,225.181,-0.000133562778206791,-0.952670029682999
"SMP_210151",0.000550604586618084,1407,225.3412,-0.00024086243880785,-1.71801178299335
"SMP_210151",0.000549214476190042,1408,225.5014,-0.000240410682942915,-1.71478952093026
"SMP_210151",0.000579896182786036,1409,225.6616,-0.000207878909495621,-1.48274848381069
"SMP_210151",0.000492218580469564,1410,225.8218,-0.000293698254330281,-2.09487649498779
"SMP_210151",0.000615070055986127,1411,225.982,-0.000168980340629202,-1.20529468078165
"SMP_210151",0.000555181708107872,1412,226.1422,-0.000226994079548047,-1.61909223066691
"SMP_210151",0.000664798637936798,1413,226.3024,-0.000115494379912629,-0.823792645052887
"SMP_210151",0.000519502775933498,1414,226.4626,-0.000258899321190163,-1.8466643724741
"SMP_210151",0.000613489269109857,1415,226.6228,-0.000163013766296574,-1.16273659219675
"SMP_210151",0.000528383552703213,1416,226.783,-0.000246212289922334,-1.75617093847411
"SMP_210151",0.00052439572125061,1417,226.9432,-0.000248284807458208,-1.77095368984338
"SMP_210151",0.000485837198497752,1418,227.1034,-0.000284919905086304,-2.03226271630554
"SMP_210151",0.000537274090643709,1419,227.2636,-0.000231551486535358,-1.65159907956726
"SMP_210151",0.000406431328847991,1420,227.4238,-0.000360454630573674,-2.57103309932899
"SMP_210151",0.000545894460993852,1421,227.584,-0.000219043799245804,-1.56238486149405
"SMP_210151",0.000496619800342982,1422,227.7442,-0.00026636268921787,-1.8998987176708
"SMP_210151",0.000476352207280603,1423,227.9044,-0.00028466645003246,-2.030454884536
"SMP_210151",0.000517867179897599,1424,228.0646,-0.000241179593526497,-1.72027396860587
"SMP_210151",0.000585483103675964,1425,228.2248,-0.0001715837441458,-1.22386410962054
"SMP_210151",0.00041423468328135,1426,228.385,-0.000340844207152526,-2.43115683354935
"SMP_210151",0.000445263201056198,1427,228.5452,-0.000307819710132044,-2.19560132190779
"SMP_210151",0.000461875918327262,1428,228.7054,-0.000289203001685408,-2.0628129775309
"SMP_210151",0.000504139879943051,1429,228.8656,-0.000244927046891919,-1.74700362006119
"SMP_210151",0.000444166569839525,1430,229.0258,-0.000302880371743428,-2.16037025145183
"SMP_210151",0.00047291217623241,1431,229.186,-0.000272106797952019,-1.94087001455257
"SMP_210151",0.000416424012641238,1432,229.3462,-0.000326559021925968,-2.32926416542334
"SMP_210151",0.000410808025908836,1433,229.5064,-0.000330131106750261,-2.35474295675486
"SMP_210151",0.000465968140807473,1434,229.6666,-0.000272919137580434,-1.94666423078785
"SMP_210151",0.000460464375230254,1435,229.8268,-0.000276363106451196,-1.97122920293343
"SMP_210151",0.000431207566526054,1436,229.987,-0.000303552185941481,-2.16516213479383
"SMP_210151",0.000461272136435055,1437,230.1472,-0.000271411964238914,-1.93591393874331
"SMP_210151",0.000355038241070512,1438,230.3074,-0.000375562295158053,-2.67879230785457
"SMP_210151",0.000440651801997922,1439,230.4676,-0.000287857267061208,-2.05321418764652
"SMP_210151",0.000414926255187036,1440,230.6278,-0.000311483453906441,-2.22173389370037
"SMP_210151",0.000442971878189986,1441,230.788,-0.000281330588069426,-2.00666101203643
"SMP_210151",0.000434926998714457,1442,230.9482,-0.000287260351770291,-2.04895653955361
"SMP_210151",0.000477075130173632,1443,231.1084,-0.000242989241523662,-1.73318173702998
"SMP_210151",0.000374561539271323,1444,231.2686,-0.000343372000553535,-2.44918695426639
"SMP_210151",0.000407017200615488,1445,231.4288,-0.000308777664179764,-2.20243416952693
"SMP_210151",0.000408731854703118,1446,231.589,-0.000304916501833166,-2.17489346023105
"SMP_210151",0.000484900516196628,1447,231.7492,-0.000226593508779138,-1.6162350591448
"SMP_210151",0.000441787844817819,1448,231.9094,-0.000267544035223686,-1.9083249644855
"SMP_210151",0.000386819959767305,1449,232.0696,-0.000320341971894008,-2.28491949606256
"SMP_210151",0.000420768905961336,1450,232.2298,-0.000284215283801663,-2.02723682818635
"SMP_210151",0.000433851140954046,1451,232.39,-0.000268947523320326,-1.9183356955038
"SMP_210151",0.000387305045577045,1452,232.5502,-0.000313300319546196,-2.23469314377134
"SMP_210151",0.000422287865385589,1453,232.7104,-0.00027611643685183,-1.9694697701206
"SMP_210151",0.000366905703565509,1454,232.8706,-0.000329289781979206,-2.34874199671663
"SMP_210151",0.000422933949764469,1455,233.0308,-0.000271044975208467,-1.93329629739725
"SMP_210151",0.000369838829189314,1456,233.191,-0.00032191580126058,-2.29614522893138
"SMP_210151",0.000468531110652416,1457,233.3512,-0.000220991501250982,-1.5762773347714
"SMP_210151",0.000425146476968224,1458,233.5114,-0.000262136402293034,-1.86975366570206
"SMP_210151",0.000425781880687512,1459,233.6716,-0.000259253561763772,-1.84919108225287
"SMP_210151",0.000349538075135901,1460,233.8318,-0.000333242236265384,-2.37693386867893
"SMP_210151",0.000357054193428235,1461,233.992,-0.000323463302610837,-2.30718317061751
"SMP_210151",0.000434376223026292,1462,234.1522,-0.000243870783266162,-1.73946955470846
"SMP_210151",0.000504821841652112,1463,234.3124,-0.000171147010437129,-1.22074899685642
"SMP_210151",0.000370085663577384,1464,234.4726,-0.000303597379779858,-2.16548449118628
"SMP_210151",0.000405480764490727,1465,234.6328,-0.000265908825533541,-1.89666142105698
"SMP_210151",0.000411390341414118,1466,234.793,-0.000257698160604009,-1.83809679319319
"SMP_210151",0.000378806057281057,1467,234.9532,-0.000287973731985573,-2.05404490294341
"SMP_210151",0.000389510721695872,1468,235.1134,-0.000274952740001715,-1.96116941033755
"SMP_210151",0.00037671032493798,1469,235.2736,-0.000285429204300829,-2.03589542074859
"SMP_210151",0.000417599144885351,1470,235.4338,-0.000242208856932751,-1.72761544811799
"SMP_210151",0.000369668295178076,1471,235.594,-0.000287800594185204,-2.05280995413783
"SMP_210151",0.000406130340766316,1472,235.7542,-0.000248991861035833,-1.77599692690259
"SMP_210151",0.000446293721949261,1473,235.9144,-0.000206474227113259,-1.4727292342498
"SMP_210151",0.000405798511675556,1474,236.0746,-0.000244607629396649,-1.74472529462662
"SMP_210151",0.000446410470943938,1475,236.2348,-0.000201626316815074,-1.43815029759035
"SMP_210151",0.000415233305806516,1476,236.395,-0.000230426593244233,-1.64357549590545
"SMP_210151",0.000395017644342264,1477,236.5552,-0.000248257840532965,-1.77076134148243
"SMP_210151",0.000379346392801765,1478,236.7154,-0.000261537162358495,-1.86547943650521
"SMP_210151",0.000346490261967228,1479,236.8756,-0.000291993857866424,-2.08271945953514
"SMP_210151",0.000371650630197969,1480,237.0358,-0.000264426558625246,-1.88608878039704
"SMP_210151",0.000376809547696676,1481,237.196,-0.000256853224360083,-1.8320700734185
"SMP_210151",0.000359029807510004,1482,237.3562,-0.000272211071952088,-1.94161377502292
"SMP_210151",0.000327428104034234,1483,237.5164,-0.000301383416932792,-2.14969284564289
"SMP_210151",0.000382756627608614,1484,237.6766,-0.000243618078890755,-1.73766707734125
"SMP_210151",0.000378584042179962,1485,237.8368,-0.000245346403806971,-1.74999478848457
"SMP_210151",0.000414721887763792,1486,237.997,-0.000206756861593734,-1.47474519560159
"SMP_210151",0.000323676505575227,1487,238.1572,-0.000295343120963731,-2.10660891898759
"SMP_210151",0.000374500457568127,1488,238.3174,-0.000242052629890912,-1.72650111954095
"SMP_210151",0.000356777356374592,1489,238.4776,-0.000257301785670988,-1.83526954952338
"SMP_210151",0.00040054119512863,1490,238.6378,-0.000211056605097758,-1.50541419505341
"SMP_210151",0.000427758131385411,1491,238.798,-0.000181350940543863,-1.29353108875492
"SMP_210151",0.000370392917429107,1492,238.9582,-0.000236220049652942,-1.68489877745854
"SMP_210151",0.000453803731567646,1493,239.1184,-0.000150305764044875,-1.07209357739218
"SMP_210151",0.000446602419194607,1494,239.2786,-0.000154996248253895,-1.10554963296865
"SMP_210151",0.000368775539435108,1495,239.4388,-0.00023030495308269,-1.6427078669308
"SMP_210151",0.000362210085552575,1496,239.599,-0.000234344895195648,-1.6715237677704
"SMP_210151",0.000399606255562828,1497,239.7592,-0.000194415886504756,-1.3867200941311
"SMP_210151",0.000446505628298868,1498,239.9194,-0.000144976358104824,-1.03408025224825
"SMP_210151",0.000422227262966365,1499,240.0796,-0.000166707260717992,-1.18908136794437
"SMP_210151",0.000384177053613632,1500,240.2398,-0.000202202710223755,-1.44226156820878
"SMP_210151",0.00039955442810736,1501,240.4,-0.000184263288683233,-1.31430414263738
"SMP_210151",0.000370244956422226,1502,240.5602,-0.000211003436049559,-1.50503495347574
"SMP_210151",0.000346818036832616,1503,240.7204,-0.000231853763976156,-1.65375514926245
"SMP_210151",0.000376678080558665,1504,240.8806,-0.0001994098711707,-1.42234094287217
"SMP_210151",0.000434872682581979,1505,241.0408,-0.000138624172579394,-0.988771695071537
"SMP_210151",0.000341341339170693,1506,241.201,-0.000229557181861912,-1.63737420106475
"SMP_210151",0.000375843779879122,1507,241.3612,-0.00019244917939175,-1.37269206215333
"SMP_210151",0.00038164322756962,1508,241.5214,-0.000184036952234363,-1.31268974112254
"SMP_210151",0.000450829776016457,1509,241.6816,-0.000112230416543291,-0.800511607313935
"SMP_210151",0.000426750625454737,1510,241.8418,-0.00013368238201124,-0.953523133829715
"SMP_210151",0.000448627549682264,1511,242.002,-0.000109171084768215,-0.778690155768061
"SMP_210151",0.000410067602517898,1512,242.1622,-0.000145089480923167,-1.03488712913533
"SMP_210151",0.000438946981174121,1513,242.3224,-0.000113561383191423,-0.810005060903374
"SMP_210151",0.00047024736713917,1514,242.4826,-7.96051200125559e-05,-0.567803493334526
"SMP_210151",0.000427411789948195,1515,242.6428,-0.000119777671779226,-0.854344299072647
"SMP_210151",0.000435691863126227,1516,242.803,-0.000108827434894211,-0.776238986811679
"SMP_210151",0.000485865301552614,1517,242.9632,-5.59767044059723e-05,-0.399267890081091
"SMP_210151",0.000392876090526414,1518,243.1234,-0.000146281504943263,-1.04338953956625
"SMP_210151",0.000488716790570561,1519,243.2836,-4.77492859109587e-05,-0.340583763207631
"SMP_210151",0.000455793259642199,1520,243.4438,-7.79741992797252e-05,-0.556170541970256
"SMP_210151",0.000475098766783071,1521,243.604,-5.59629859356285e-05,-0.399170039649069
"SMP_210151",0.000451530926635358,1522,243.7642,-7.68180411642973e-05,-0.547923954104004
"SMP_210151",0.000386581156003308,1523,243.9244,-0.000139047958089294,-0.991794451558909
"SMP_210151",0.00040755283486572,1524,244.0846,-0.00011534936665963,-0.822758301638543
"SMP_210151",0.000534920209969383,1525,244.2448,1.47519699436744e-05,0.105222127248387
"SMP_210151",0.00039262918828235,1526,244.405,-0.000124798051239136,-0.890153415304771
"SMP_210151",0.000350046564643357,1527,244.5652,-0.000164632645297136,-1.17428365288406
"SMP_210151",0.000420192966616548,1528,244.7254,-9.17311945939932e-05,-0.654295763011264
"SMP_210151",0.000562390221331924,1529,244.8856,5.32281180724871e-05,0.379662908370891
"SMP_210151",0.000426616161127974,1530,245.0458,-7.9776884887019e-05,-0.569028649401585
"SMP_210151",0.000462244694080078,1531,245.206,-4.13723053249396e-05,-0.295098349039585
"SMP_210151",0.000448506890916241,1532,245.3662,-5.23270824410797e-05,-0.373236045638302
"SMP_210151",0.000462383804347057,1533,245.5264,-3.56601734526555e-05,-0.254355135148836
